units,dtdate,date,mon,yr
2416,21SEP2004:14:00:00,21SEP2004,9,2004
,21SEP2004:15:00:00,21SEP2004,9,2004
,21SEP2004:16:00:00,21SEP2004,9,2004
1681,21SEP2004:17:00:00,21SEP2004,9,2004
985,21SEP2004:18:00:00,21SEP2004,9,2004
,21SEP2004:19:00:00,21SEP2004,9,2004
,21SEP2004:20:00:00,21SEP2004,9,2004
,22SEP2004:08:00:00,22SEP2004,9,2004
,22SEP2004:09:00:00,22SEP2004,9,2004
,22SEP2004:10:00:00,22SEP2004,9,2004
2487,22SEP2004:11:00:00,22SEP2004,9,2004
,22SEP2004:12:00:00,22SEP2004,9,2004
,22SEP2004:13:00:00,22SEP2004,9,2004
,22SEP2004:14:00:00,22SEP2004,9,2004
,22SEP2004:15:00:00,22SEP2004,9,2004
,22SEP2004:16:00:00,22SEP2004,9,2004
,22SEP2004:17:00:00,22SEP2004,9,2004
,22SEP2004:18:00:00,22SEP2004,9,2004
347,22SEP2004:19:00:00,22SEP2004,9,2004
366,22SEP2004:20:00:00,22SEP2004,9,2004
,23SEP2004:08:00:00,23SEP2004,9,2004
,23SEP2004:09:00:00,23SEP2004,9,2004
,23SEP2004:10:00:00,23SEP2004,9,2004
,23SEP2004:11:00:00,23SEP2004,9,2004
,23SEP2004:12:00:00,23SEP2004,9,2004
,23SEP2004:13:00:00,23SEP2004,9,2004
2386,23SEP2004:14:00:00,23SEP2004,9,2004
,23SEP2004:15:00:00,23SEP2004,9,2004
,23SEP2004:16:00:00,23SEP2004,9,2004
1501,23SEP2004:17:00:00,23SEP2004,9,2004
,23SEP2004:18:00:00,23SEP2004,9,2004
,23SEP2004:19:00:00,23SEP2004,9,2004
212,23SEP2004:20:00:00,23SEP2004,9,2004
,24SEP2004:08:00:00,24SEP2004,9,2004
,24SEP2004:09:00:00,24SEP2004,9,2004
,24SEP2004:10:00:00,24SEP2004,9,2004
,24SEP2004:11:00:00,24SEP2004,9,2004
,24SEP2004:12:00:00,24SEP2004,9,2004
2763,24SEP2004:13:00:00,24SEP2004,9,2004
2820,24SEP2004:14:00:00,24SEP2004,9,2004
,24SEP2004:15:00:00,24SEP2004,9,2004
,24SEP2004:16:00:00,24SEP2004,9,2004
,24SEP2004:17:00:00,24SEP2004,9,2004
,24SEP2004:18:00:00,24SEP2004,9,2004
,24SEP2004:19:00:00,24SEP2004,9,2004
,24SEP2004:20:00:00,24SEP2004,9,2004
,27SEP2004:08:00:00,27SEP2004,9,2004
,27SEP2004:09:00:00,27SEP2004,9,2004
,27SEP2004:10:00:00,27SEP2004,9,2004
,27SEP2004:11:00:00,27SEP2004,9,2004
,27SEP2004:12:00:00,27SEP2004,9,2004
,27SEP2004:13:00:00,27SEP2004,9,2004
3079,27SEP2004:14:00:00,27SEP2004,9,2004
,27SEP2004:15:00:00,27SEP2004,9,2004
,27SEP2004:16:00:00,27SEP2004,9,2004
,27SEP2004:17:00:00,27SEP2004,9,2004
,27SEP2004:18:00:00,27SEP2004,9,2004
,27SEP2004:19:00:00,27SEP2004,9,2004
,27SEP2004:20:00:00,27SEP2004,9,2004
,28SEP2004:08:00:00,28SEP2004,9,2004
1876,28SEP2004:09:00:00,28SEP2004,9,2004
,28SEP2004:10:00:00,28SEP2004,9,2004
,28SEP2004:11:00:00,28SEP2004,9,2004
,28SEP2004:12:00:00,28SEP2004,9,2004
,28SEP2004:13:00:00,28SEP2004,9,2004
,28SEP2004:14:00:00,28SEP2004,9,2004
,28SEP2004:15:00:00,28SEP2004,9,2004
,28SEP2004:16:00:00,28SEP2004,9,2004
,28SEP2004:17:00:00,28SEP2004,9,2004
968,28SEP2004:18:00:00,28SEP2004,9,2004
,28SEP2004:19:00:00,28SEP2004,9,2004
,28SEP2004:20:00:00,28SEP2004,9,2004
,29SEP2004:08:00:00,29SEP2004,9,2004
,29SEP2004:09:00:00,29SEP2004,9,2004
,29SEP2004:10:00:00,29SEP2004,9,2004
,29SEP2004:11:00:00,29SEP2004,9,2004
,29SEP2004:12:00:00,29SEP2004,9,2004
,29SEP2004:13:00:00,29SEP2004,9,2004
,29SEP2004:14:00:00,29SEP2004,9,2004
,29SEP2004:15:00:00,29SEP2004,9,2004
,29SEP2004:16:00:00,29SEP2004,9,2004
,29SEP2004:17:00:00,29SEP2004,9,2004
,29SEP2004:18:00:00,29SEP2004,9,2004
344,29SEP2004:19:00:00,29SEP2004,9,2004
,29SEP2004:20:00:00,29SEP2004,9,2004
,30SEP2004:08:00:00,30SEP2004,9,2004
1675,30SEP2004:09:00:00,30SEP2004,9,2004
,30SEP2004:10:00:00,30SEP2004,9,2004
,30SEP2004:11:00:00,30SEP2004,9,2004
,30SEP2004:12:00:00,30SEP2004,9,2004
,30SEP2004:13:00:00,30SEP2004,9,2004
,30SEP2004:14:00:00,30SEP2004,9,2004
,30SEP2004:15:00:00,30SEP2004,9,2004
,30SEP2004:16:00:00,30SEP2004,9,2004
,30SEP2004:17:00:00,30SEP2004,9,2004
,30SEP2004:18:00:00,30SEP2004,9,2004
,30SEP2004:19:00:00,30SEP2004,9,2004
,30SEP2004:20:00:00,30SEP2004,9,2004
,01OCT2004:08:00:00,01OCT2004,10,2004
,01OCT2004:09:00:00,01OCT2004,10,2004
2716,01OCT2004:10:00:00,01OCT2004,10,2004
,01OCT2004:11:00:00,01OCT2004,10,2004
,01OCT2004:12:00:00,01OCT2004,10,2004
,01OCT2004:13:00:00,01OCT2004,10,2004
,01OCT2004:14:00:00,01OCT2004,10,2004
,01OCT2004:15:00:00,01OCT2004,10,2004
,01OCT2004:16:00:00,01OCT2004,10,2004
,01OCT2004:17:00:00,01OCT2004,10,2004
,01OCT2004:18:00:00,01OCT2004,10,2004
773,01OCT2004:19:00:00,01OCT2004,10,2004
,01OCT2004:20:00:00,01OCT2004,10,2004
1023,04OCT2004:08:00:00,04OCT2004,10,2004
2259,04OCT2004:09:00:00,04OCT2004,10,2004
,04OCT2004:10:00:00,04OCT2004,10,2004
,04OCT2004:11:00:00,04OCT2004,10,2004
,04OCT2004:12:00:00,04OCT2004,10,2004
,04OCT2004:13:00:00,04OCT2004,10,2004
,04OCT2004:14:00:00,04OCT2004,10,2004
,04OCT2004:15:00:00,04OCT2004,10,2004
2425,04OCT2004:16:00:00,04OCT2004,10,2004
2019,04OCT2004:17:00:00,04OCT2004,10,2004
1595,04OCT2004:18:00:00,04OCT2004,10,2004
,04OCT2004:19:00:00,04OCT2004,10,2004
,04OCT2004:20:00:00,04OCT2004,10,2004
486,05OCT2004:08:00:00,05OCT2004,10,2004
,05OCT2004:09:00:00,05OCT2004,10,2004
,05OCT2004:10:00:00,05OCT2004,10,2004
2836,05OCT2004:11:00:00,05OCT2004,10,2004
2175,05OCT2004:12:00:00,05OCT2004,10,2004
,05OCT2004:13:00:00,05OCT2004,10,2004
,05OCT2004:14:00:00,05OCT2004,10,2004
,05OCT2004:15:00:00,05OCT2004,10,2004
,05OCT2004:16:00:00,05OCT2004,10,2004
,05OCT2004:17:00:00,05OCT2004,10,2004
,05OCT2004:18:00:00,05OCT2004,10,2004
,05OCT2004:19:00:00,05OCT2004,10,2004
,05OCT2004:20:00:00,05OCT2004,10,2004
668,06OCT2004:08:00:00,06OCT2004,10,2004
,06OCT2004:09:00:00,06OCT2004,10,2004
,06OCT2004:10:00:00,06OCT2004,10,2004
,06OCT2004:11:00:00,06OCT2004,10,2004
,06OCT2004:12:00:00,06OCT2004,10,2004
,06OCT2004:13:00:00,06OCT2004,10,2004
2112,06OCT2004:14:00:00,06OCT2004,10,2004
,06OCT2004:15:00:00,06OCT2004,10,2004
,06OCT2004:16:00:00,06OCT2004,10,2004
,06OCT2004:17:00:00,06OCT2004,10,2004
,06OCT2004:18:00:00,06OCT2004,10,2004
,06OCT2004:19:00:00,06OCT2004,10,2004
,06OCT2004:20:00:00,06OCT2004,10,2004
,07OCT2004:08:00:00,07OCT2004,10,2004
,07OCT2004:09:00:00,07OCT2004,10,2004
,07OCT2004:10:00:00,07OCT2004,10,2004
,07OCT2004:11:00:00,07OCT2004,10,2004
,07OCT2004:12:00:00,07OCT2004,10,2004
,07OCT2004:13:00:00,07OCT2004,10,2004
,07OCT2004:14:00:00,07OCT2004,10,2004
,07OCT2004:15:00:00,07OCT2004,10,2004
,07OCT2004:16:00:00,07OCT2004,10,2004
1429,07OCT2004:17:00:00,07OCT2004,10,2004
,07OCT2004:18:00:00,07OCT2004,10,2004
,07OCT2004:19:00:00,07OCT2004,10,2004
,07OCT2004:20:00:00,07OCT2004,10,2004
,08OCT2004:08:00:00,08OCT2004,10,2004
2021,08OCT2004:09:00:00,08OCT2004,10,2004
,08OCT2004:10:00:00,08OCT2004,10,2004
,08OCT2004:11:00:00,08OCT2004,10,2004
,08OCT2004:12:00:00,08OCT2004,10,2004
,08OCT2004:13:00:00,08OCT2004,10,2004
,08OCT2004:14:00:00,08OCT2004,10,2004
,08OCT2004:15:00:00,08OCT2004,10,2004
,08OCT2004:16:00:00,08OCT2004,10,2004
,08OCT2004:17:00:00,08OCT2004,10,2004
,08OCT2004:18:00:00,08OCT2004,10,2004
,08OCT2004:19:00:00,08OCT2004,10,2004
,08OCT2004:20:00:00,08OCT2004,10,2004
,11OCT2004:08:00:00,11OCT2004,10,2004
,11OCT2004:09:00:00,11OCT2004,10,2004
,11OCT2004:10:00:00,11OCT2004,10,2004
3403,11OCT2004:11:00:00,11OCT2004,10,2004
,11OCT2004:12:00:00,11OCT2004,10,2004
,11OCT2004:13:00:00,11OCT2004,10,2004
,11OCT2004:14:00:00,11OCT2004,10,2004
,11OCT2004:15:00:00,11OCT2004,10,2004
,11OCT2004:16:00:00,11OCT2004,10,2004
,11OCT2004:17:00:00,11OCT2004,10,2004
,11OCT2004:18:00:00,11OCT2004,10,2004
,11OCT2004:19:00:00,11OCT2004,10,2004
,11OCT2004:20:00:00,11OCT2004,10,2004
,12OCT2004:08:00:00,12OCT2004,10,2004
,12OCT2004:09:00:00,12OCT2004,10,2004
,12OCT2004:10:00:00,12OCT2004,10,2004
,12OCT2004:11:00:00,12OCT2004,10,2004
,12OCT2004:12:00:00,12OCT2004,10,2004
2270,12OCT2004:13:00:00,12OCT2004,10,2004
2234,12OCT2004:14:00:00,12OCT2004,10,2004
2465,12OCT2004:15:00:00,12OCT2004,10,2004
,12OCT2004:16:00:00,12OCT2004,10,2004
,12OCT2004:17:00:00,12OCT2004,10,2004
,12OCT2004:18:00:00,12OCT2004,10,2004
370,12OCT2004:19:00:00,12OCT2004,10,2004
,12OCT2004:20:00:00,12OCT2004,10,2004
,13OCT2004:08:00:00,13OCT2004,10,2004
,13OCT2004:09:00:00,13OCT2004,10,2004
,13OCT2004:10:00:00,13OCT2004,10,2004
,13OCT2004:11:00:00,13OCT2004,10,2004
,13OCT2004:12:00:00,13OCT2004,10,2004
,13OCT2004:13:00:00,13OCT2004,10,2004
,13OCT2004:14:00:00,13OCT2004,10,2004
2224,13OCT2004:15:00:00,13OCT2004,10,2004
,13OCT2004:16:00:00,13OCT2004,10,2004
,13OCT2004:17:00:00,13OCT2004,10,2004
1164,13OCT2004:18:00:00,13OCT2004,10,2004
,13OCT2004:19:00:00,13OCT2004,10,2004
,13OCT2004:20:00:00,13OCT2004,10,2004
685,14OCT2004:08:00:00,14OCT2004,10,2004
,14OCT2004:09:00:00,14OCT2004,10,2004
,14OCT2004:10:00:00,14OCT2004,10,2004
,14OCT2004:11:00:00,14OCT2004,10,2004
,14OCT2004:12:00:00,14OCT2004,10,2004
,14OCT2004:13:00:00,14OCT2004,10,2004
2198,14OCT2004:14:00:00,14OCT2004,10,2004
,14OCT2004:15:00:00,14OCT2004,10,2004
,14OCT2004:16:00:00,14OCT2004,10,2004
,14OCT2004:17:00:00,14OCT2004,10,2004
,14OCT2004:18:00:00,14OCT2004,10,2004
,14OCT2004:19:00:00,14OCT2004,10,2004
,14OCT2004:20:00:00,14OCT2004,10,2004
875,15OCT2004:08:00:00,15OCT2004,10,2004
,15OCT2004:09:00:00,15OCT2004,10,2004
,15OCT2004:10:00:00,15OCT2004,10,2004
,15OCT2004:11:00:00,15OCT2004,10,2004
,15OCT2004:12:00:00,15OCT2004,10,2004
,15OCT2004:13:00:00,15OCT2004,10,2004
2591,15OCT2004:14:00:00,15OCT2004,10,2004
,15OCT2004:15:00:00,15OCT2004,10,2004
2119,15OCT2004:16:00:00,15OCT2004,10,2004
1803,15OCT2004:17:00:00,15OCT2004,10,2004
,15OCT2004:18:00:00,15OCT2004,10,2004
,15OCT2004:19:00:00,15OCT2004,10,2004
368,15OCT2004:20:00:00,15OCT2004,10,2004
,18OCT2004:08:00:00,18OCT2004,10,2004
,18OCT2004:09:00:00,18OCT2004,10,2004
,18OCT2004:10:00:00,18OCT2004,10,2004
,18OCT2004:11:00:00,18OCT2004,10,2004
,18OCT2004:12:00:00,18OCT2004,10,2004
,18OCT2004:13:00:00,18OCT2004,10,2004
,18OCT2004:14:00:00,18OCT2004,10,2004
,18OCT2004:15:00:00,18OCT2004,10,2004
,18OCT2004:16:00:00,18OCT2004,10,2004
,18OCT2004:17:00:00,18OCT2004,10,2004
,18OCT2004:18:00:00,18OCT2004,10,2004
746,18OCT2004:19:00:00,18OCT2004,10,2004
,18OCT2004:20:00:00,18OCT2004,10,2004
,19OCT2004:08:00:00,19OCT2004,10,2004
,19OCT2004:09:00:00,19OCT2004,10,2004
,19OCT2004:10:00:00,19OCT2004,10,2004
,19OCT2004:11:00:00,19OCT2004,10,2004
,19OCT2004:12:00:00,19OCT2004,10,2004
,19OCT2004:13:00:00,19OCT2004,10,2004
,19OCT2004:14:00:00,19OCT2004,10,2004
,19OCT2004:15:00:00,19OCT2004,10,2004
,19OCT2004:16:00:00,19OCT2004,10,2004
,19OCT2004:17:00:00,19OCT2004,10,2004
,19OCT2004:18:00:00,19OCT2004,10,2004
,19OCT2004:19:00:00,19OCT2004,10,2004
,19OCT2004:20:00:00,19OCT2004,10,2004
639,20OCT2004:08:00:00,20OCT2004,10,2004
,20OCT2004:09:00:00,20OCT2004,10,2004
,20OCT2004:10:00:00,20OCT2004,10,2004
,20OCT2004:11:00:00,20OCT2004,10,2004
1599,20OCT2004:12:00:00,20OCT2004,10,2004
,20OCT2004:13:00:00,20OCT2004,10,2004
,20OCT2004:14:00:00,20OCT2004,10,2004
,20OCT2004:15:00:00,20OCT2004,10,2004
,20OCT2004:16:00:00,20OCT2004,10,2004
1308,20OCT2004:17:00:00,20OCT2004,10,2004
,20OCT2004:18:00:00,20OCT2004,10,2004
330,20OCT2004:19:00:00,20OCT2004,10,2004
347,20OCT2004:20:00:00,20OCT2004,10,2004
671,21OCT2004:08:00:00,21OCT2004,10,2004
,21OCT2004:09:00:00,21OCT2004,10,2004
1935,21OCT2004:10:00:00,21OCT2004,10,2004
2397,21OCT2004:11:00:00,21OCT2004,10,2004
1833,21OCT2004:12:00:00,21OCT2004,10,2004
,21OCT2004:13:00:00,21OCT2004,10,2004
,21OCT2004:14:00:00,21OCT2004,10,2004
,21OCT2004:15:00:00,21OCT2004,10,2004
,21OCT2004:16:00:00,21OCT2004,10,2004
,21OCT2004:17:00:00,21OCT2004,10,2004
,21OCT2004:18:00:00,21OCT2004,10,2004
,21OCT2004:19:00:00,21OCT2004,10,2004
,21OCT2004:20:00:00,21OCT2004,10,2004
,22OCT2004:08:00:00,22OCT2004,10,2004
,22OCT2004:09:00:00,22OCT2004,10,2004
,22OCT2004:10:00:00,22OCT2004,10,2004
,22OCT2004:11:00:00,22OCT2004,10,2004
,22OCT2004:12:00:00,22OCT2004,10,2004
,22OCT2004:13:00:00,22OCT2004,10,2004
,22OCT2004:14:00:00,22OCT2004,10,2004
,22OCT2004:15:00:00,22OCT2004,10,2004
2066,22OCT2004:16:00:00,22OCT2004,10,2004
1759,22OCT2004:17:00:00,22OCT2004,10,2004
,22OCT2004:18:00:00,22OCT2004,10,2004
,22OCT2004:19:00:00,22OCT2004,10,2004
,22OCT2004:20:00:00,22OCT2004,10,2004
,25OCT2004:08:00:00,25OCT2004,10,2004
,25OCT2004:09:00:00,25OCT2004,10,2004
,25OCT2004:10:00:00,25OCT2004,10,2004
,25OCT2004:11:00:00,25OCT2004,10,2004
,25OCT2004:12:00:00,25OCT2004,10,2004
,25OCT2004:13:00:00,25OCT2004,10,2004
,25OCT2004:14:00:00,25OCT2004,10,2004
,25OCT2004:15:00:00,25OCT2004,10,2004
2230,25OCT2004:16:00:00,25OCT2004,10,2004
,25OCT2004:17:00:00,25OCT2004,10,2004
1472,25OCT2004:18:00:00,25OCT2004,10,2004
,25OCT2004:19:00:00,25OCT2004,10,2004
,25OCT2004:20:00:00,25OCT2004,10,2004
,26OCT2004:08:00:00,26OCT2004,10,2004
,26OCT2004:09:00:00,26OCT2004,10,2004
,26OCT2004:10:00:00,26OCT2004,10,2004
,26OCT2004:11:00:00,26OCT2004,10,2004
2006,26OCT2004:12:00:00,26OCT2004,10,2004
,26OCT2004:13:00:00,26OCT2004,10,2004
,26OCT2004:14:00:00,26OCT2004,10,2004
,26OCT2004:15:00:00,26OCT2004,10,2004
,26OCT2004:16:00:00,26OCT2004,10,2004
,26OCT2004:17:00:00,26OCT2004,10,2004
,26OCT2004:18:00:00,26OCT2004,10,2004
,26OCT2004:19:00:00,26OCT2004,10,2004
,26OCT2004:20:00:00,26OCT2004,10,2004
,27OCT2004:08:00:00,27OCT2004,10,2004
1364,27OCT2004:09:00:00,27OCT2004,10,2004
,27OCT2004:10:00:00,27OCT2004,10,2004
,27OCT2004:11:00:00,27OCT2004,10,2004
,27OCT2004:12:00:00,27OCT2004,10,2004
,27OCT2004:13:00:00,27OCT2004,10,2004
,27OCT2004:14:00:00,27OCT2004,10,2004
,27OCT2004:15:00:00,27OCT2004,10,2004
,27OCT2004:16:00:00,27OCT2004,10,2004
,27OCT2004:17:00:00,27OCT2004,10,2004
1113,27OCT2004:18:00:00,27OCT2004,10,2004
326,27OCT2004:19:00:00,27OCT2004,10,2004
,27OCT2004:20:00:00,27OCT2004,10,2004
,28OCT2004:08:00:00,28OCT2004,10,2004
,28OCT2004:09:00:00,28OCT2004,10,2004
,28OCT2004:10:00:00,28OCT2004,10,2004
,28OCT2004:11:00:00,28OCT2004,10,2004
,28OCT2004:12:00:00,28OCT2004,10,2004
,28OCT2004:13:00:00,28OCT2004,10,2004
,28OCT2004:14:00:00,28OCT2004,10,2004
,28OCT2004:15:00:00,28OCT2004,10,2004
,28OCT2004:16:00:00,28OCT2004,10,2004
,28OCT2004:17:00:00,28OCT2004,10,2004
,28OCT2004:18:00:00,28OCT2004,10,2004
,28OCT2004:19:00:00,28OCT2004,10,2004
,28OCT2004:20:00:00,28OCT2004,10,2004
,29OCT2004:08:00:00,29OCT2004,10,2004
,29OCT2004:09:00:00,29OCT2004,10,2004
,29OCT2004:10:00:00,29OCT2004,10,2004
,29OCT2004:11:00:00,29OCT2004,10,2004
,29OCT2004:12:00:00,29OCT2004,10,2004
,29OCT2004:13:00:00,29OCT2004,10,2004
,29OCT2004:14:00:00,29OCT2004,10,2004
,29OCT2004:15:00:00,29OCT2004,10,2004
2021,29OCT2004:16:00:00,29OCT2004,10,2004
,29OCT2004:17:00:00,29OCT2004,10,2004
,29OCT2004:18:00:00,29OCT2004,10,2004
,29OCT2004:19:00:00,29OCT2004,10,2004
359,29OCT2004:20:00:00,29OCT2004,10,2004
,01NOV2004:08:00:00,01NOV2004,11,2004
,01NOV2004:09:00:00,01NOV2004,11,2004
,01NOV2004:10:00:00,01NOV2004,11,2004
3157,01NOV2004:11:00:00,01NOV2004,11,2004
2581,01NOV2004:12:00:00,01NOV2004,11,2004
,01NOV2004:13:00:00,01NOV2004,11,2004
,01NOV2004:14:00:00,01NOV2004,11,2004
,01NOV2004:15:00:00,01NOV2004,11,2004
,01NOV2004:16:00:00,01NOV2004,11,2004
,01NOV2004:17:00:00,01NOV2004,11,2004
,01NOV2004:18:00:00,01NOV2004,11,2004
,01NOV2004:19:00:00,01NOV2004,11,2004
407,01NOV2004:20:00:00,01NOV2004,11,2004
456,02NOV2004:08:00:00,02NOV2004,11,2004
1654,02NOV2004:09:00:00,02NOV2004,11,2004
,02NOV2004:10:00:00,02NOV2004,11,2004
,02NOV2004:11:00:00,02NOV2004,11,2004
,02NOV2004:12:00:00,02NOV2004,11,2004
,02NOV2004:13:00:00,02NOV2004,11,2004
,02NOV2004:14:00:00,02NOV2004,11,2004
,02NOV2004:15:00:00,02NOV2004,11,2004
,02NOV2004:16:00:00,02NOV2004,11,2004
1457,02NOV2004:17:00:00,02NOV2004,11,2004
,02NOV2004:18:00:00,02NOV2004,11,2004
357,02NOV2004:19:00:00,02NOV2004,11,2004
,02NOV2004:20:00:00,02NOV2004,11,2004
,03NOV2004:08:00:00,03NOV2004,11,2004
,03NOV2004:09:00:00,03NOV2004,11,2004
,03NOV2004:10:00:00,03NOV2004,11,2004
,03NOV2004:11:00:00,03NOV2004,11,2004
1535,03NOV2004:12:00:00,03NOV2004,11,2004
,03NOV2004:13:00:00,03NOV2004,11,2004
,03NOV2004:14:00:00,03NOV2004,11,2004
,03NOV2004:15:00:00,03NOV2004,11,2004
,03NOV2004:16:00:00,03NOV2004,11,2004
1257,03NOV2004:17:00:00,03NOV2004,11,2004
1094,03NOV2004:18:00:00,03NOV2004,11,2004
325,03NOV2004:19:00:00,03NOV2004,11,2004
,03NOV2004:20:00:00,03NOV2004,11,2004
,04NOV2004:08:00:00,04NOV2004,11,2004
,04NOV2004:09:00:00,04NOV2004,11,2004
,04NOV2004:10:00:00,04NOV2004,11,2004
2297,04NOV2004:11:00:00,04NOV2004,11,2004
,04NOV2004:12:00:00,04NOV2004,11,2004
,04NOV2004:13:00:00,04NOV2004,11,2004
,04NOV2004:14:00:00,04NOV2004,11,2004
,04NOV2004:15:00:00,04NOV2004,11,2004
,04NOV2004:16:00:00,04NOV2004,11,2004
,04NOV2004:17:00:00,04NOV2004,11,2004
,04NOV2004:18:00:00,04NOV2004,11,2004
,04NOV2004:19:00:00,04NOV2004,11,2004
,04NOV2004:20:00:00,04NOV2004,11,2004
,05NOV2004:08:00:00,05NOV2004,11,2004
,05NOV2004:09:00:00,05NOV2004,11,2004
,05NOV2004:10:00:00,05NOV2004,11,2004
,05NOV2004:11:00:00,05NOV2004,11,2004
,05NOV2004:12:00:00,05NOV2004,11,2004
,05NOV2004:13:00:00,05NOV2004,11,2004
,05NOV2004:14:00:00,05NOV2004,11,2004
2665,05NOV2004:15:00:00,05NOV2004,11,2004
,05NOV2004:16:00:00,05NOV2004,11,2004
,05NOV2004:17:00:00,05NOV2004,11,2004
,05NOV2004:18:00:00,05NOV2004,11,2004
,05NOV2004:19:00:00,05NOV2004,11,2004
,05NOV2004:20:00:00,05NOV2004,11,2004
918,08NOV2004:08:00:00,08NOV2004,11,2004
,08NOV2004:09:00:00,08NOV2004,11,2004
,08NOV2004:10:00:00,08NOV2004,11,2004
,08NOV2004:11:00:00,08NOV2004,11,2004
,08NOV2004:12:00:00,08NOV2004,11,2004
,08NOV2004:13:00:00,08NOV2004,11,2004
,08NOV2004:14:00:00,08NOV2004,11,2004
,08NOV2004:15:00:00,08NOV2004,11,2004
,08NOV2004:16:00:00,08NOV2004,11,2004
,08NOV2004:17:00:00,08NOV2004,11,2004
,08NOV2004:18:00:00,08NOV2004,11,2004
,08NOV2004:19:00:00,08NOV2004,11,2004
,08NOV2004:20:00:00,08NOV2004,11,2004
,09NOV2004:08:00:00,09NOV2004,11,2004
1622,09NOV2004:09:00:00,09NOV2004,11,2004
,09NOV2004:10:00:00,09NOV2004,11,2004
,09NOV2004:11:00:00,09NOV2004,11,2004
,09NOV2004:12:00:00,09NOV2004,11,2004
,09NOV2004:13:00:00,09NOV2004,11,2004
,09NOV2004:14:00:00,09NOV2004,11,2004
,09NOV2004:15:00:00,09NOV2004,11,2004
,09NOV2004:16:00:00,09NOV2004,11,2004
,09NOV2004:17:00:00,09NOV2004,11,2004
,09NOV2004:18:00:00,09NOV2004,11,2004
,09NOV2004:19:00:00,09NOV2004,11,2004
,09NOV2004:20:00:00,09NOV2004,11,2004
,10NOV2004:08:00:00,10NOV2004,11,2004
,10NOV2004:09:00:00,10NOV2004,11,2004
,10NOV2004:10:00:00,10NOV2004,11,2004
,10NOV2004:11:00:00,10NOV2004,11,2004
,10NOV2004:12:00:00,10NOV2004,11,2004
1745,10NOV2004:13:00:00,10NOV2004,11,2004
,10NOV2004:14:00:00,10NOV2004,11,2004
,10NOV2004:15:00:00,10NOV2004,11,2004
,10NOV2004:16:00:00,10NOV2004,11,2004
,10NOV2004:17:00:00,10NOV2004,11,2004
1073,10NOV2004:18:00:00,10NOV2004,11,2004
,10NOV2004:19:00:00,10NOV2004,11,2004
,10NOV2004:20:00:00,10NOV2004,11,2004
641,11NOV2004:08:00:00,11NOV2004,11,2004
1453,11NOV2004:09:00:00,11NOV2004,11,2004
,11NOV2004:10:00:00,11NOV2004,11,2004
,11NOV2004:11:00:00,11NOV2004,11,2004
,11NOV2004:12:00:00,11NOV2004,11,2004
,11NOV2004:13:00:00,11NOV2004,11,2004
,11NOV2004:14:00:00,11NOV2004,11,2004
,11NOV2004:15:00:00,11NOV2004,11,2004
,11NOV2004:16:00:00,11NOV2004,11,2004
1278,11NOV2004:17:00:00,11NOV2004,11,2004
,11NOV2004:18:00:00,11NOV2004,11,2004
418,11NOV2004:19:00:00,11NOV2004,11,2004
,11NOV2004:20:00:00,11NOV2004,11,2004
,12NOV2004:08:00:00,12NOV2004,11,2004
,12NOV2004:09:00:00,12NOV2004,11,2004
,12NOV2004:10:00:00,12NOV2004,11,2004
2846,12NOV2004:11:00:00,12NOV2004,11,2004
,12NOV2004:12:00:00,12NOV2004,11,2004
,12NOV2004:13:00:00,12NOV2004,11,2004
,12NOV2004:14:00:00,12NOV2004,11,2004
2608,12NOV2004:15:00:00,12NOV2004,11,2004
,12NOV2004:16:00:00,12NOV2004,11,2004
1655,12NOV2004:17:00:00,12NOV2004,11,2004
,12NOV2004:18:00:00,12NOV2004,11,2004
,12NOV2004:19:00:00,12NOV2004,11,2004
,12NOV2004:20:00:00,12NOV2004,11,2004
,15NOV2004:08:00:00,15NOV2004,11,2004
,15NOV2004:09:00:00,15NOV2004,11,2004
,15NOV2004:10:00:00,15NOV2004,11,2004
,15NOV2004:11:00:00,15NOV2004,11,2004
,15NOV2004:12:00:00,15NOV2004,11,2004
,15NOV2004:13:00:00,15NOV2004,11,2004
,15NOV2004:14:00:00,15NOV2004,11,2004
,15NOV2004:15:00:00,15NOV2004,11,2004
,15NOV2004:16:00:00,15NOV2004,11,2004
,15NOV2004:17:00:00,15NOV2004,11,2004
1387,15NOV2004:18:00:00,15NOV2004,11,2004
697,15NOV2004:19:00:00,15NOV2004,11,2004
,15NOV2004:20:00:00,15NOV2004,11,2004
,16NOV2004:08:00:00,16NOV2004,11,2004
,16NOV2004:09:00:00,16NOV2004,11,2004
,16NOV2004:10:00:00,16NOV2004,11,2004
,16NOV2004:11:00:00,16NOV2004,11,2004
,16NOV2004:12:00:00,16NOV2004,11,2004
,16NOV2004:13:00:00,16NOV2004,11,2004
,16NOV2004:14:00:00,16NOV2004,11,2004
,16NOV2004:15:00:00,16NOV2004,11,2004
,16NOV2004:16:00:00,16NOV2004,11,2004
,16NOV2004:17:00:00,16NOV2004,11,2004
,16NOV2004:18:00:00,16NOV2004,11,2004
,16NOV2004:19:00:00,16NOV2004,11,2004
,16NOV2004:20:00:00,16NOV2004,11,2004
600,17NOV2004:08:00:00,17NOV2004,11,2004
,17NOV2004:09:00:00,17NOV2004,11,2004
,17NOV2004:10:00:00,17NOV2004,11,2004
,17NOV2004:11:00:00,17NOV2004,11,2004
